98575680.411995, -98.3261
98575917.659915, -98.7706
98576154.907835, -99.3740
98576392.155755, -99.8020
98576629.403675, -99.8820
98576866.651595, -99.7862
98577103.899515, -99.4789
98577341.147435, -99.2167
98577578.395356, -98.1973
98577815.643276, -97.5913
98578052.891196, -97.4811
98578290.139116, -97.9020
98578527.387036, -98.4786
98578764.634956, -99.2093
98579001.882876, -99.9824
98579239.130796, -100.0205
98579476.378716, -99.3657
98579713.626636, -98.8120
98579950.874556, -98.4880
98580188.122476, -98.3173
98580425.370396, -98.0195
98580662.618316, -98.0364
98580899.866236, -97.9180
98581137.114156, -97.6239
98581374.362076, -97.6289
98581611.609996, -98.0963
98581848.857916, -98.3680
98582086.105836, -98.7074
98582323.353756, -98.9220
98582560.601677, -98.9898
98582797.849597, -99.6359
98583035.097517, -99.4053
98583272.345437, -99.0775
98583509.593357, -97.9539
98583746.841277, -97.9655
98583984.089197, -98.4703
98584221.337117, -98.5351
98584458.585037, -98.4493
98584695.832957, -98.4255
98584933.080877, -98.5667
98585170.328797, -99.0813
98585407.576717, -99.2145
98585644.824637, -99.2220
98585882.072557, -98.6525
98586119.320477, -98.0941
98586356.568397, -98.4479
98586593.816317, -98.1073
98586831.064237, -98.1630
98587068.312157, -98.3372
98587305.560077, -98.8576
98587542.807998, -99.3467
98587780.055918, -99.3221
98588017.303838, -99.1370
98588254.551758, -98.9329
98588491.799678, -98.3277
98588729.047598, -97.8996
98588966.295518, -97.7459
98589203.543438, -97.5395
98589440.791358, -97.8510
98589678.039278, -98.5380
98589915.287198, -98.4451
98590152.535118, -97.9767
98590389.783038, -97.8215
98590627.030958, -98.0845
98590864.278878, -98.1682
98591101.526798, -97.8680
98591338.774718, -97.7485
98591576.022638, -98.0071
98591813.270558, -98.0671
98592050.518478, -98.3390
98592287.766398, -98.7047
98592525.014319, -99.1359
98592762.262239, -99.0206
98592999.510159, -98.7048
98593236.758079, -99.0125
98593474.005999, -98.7613
98593711.253919, -98.3476
98593948.501839, -98.8776
98594185.749759, -99.0909
98594422.997679, -99.5770
98594660.245599, -99.4766
98594897.493519, -99.2937
98595134.741439, -99.2497
98595371.989359, -99.0432
98595609.237279, -98.6958
98595846.485199, -98.5898
98596083.733119, -98.6712
98596320.981039, -99.0929
98596558.228959, -98.7634
98596795.476879, -98.2574
98597032.724799, -98.1181
98597269.972719, -98.2877
98597507.220640, -97.7487
98597744.468560, -97.1396
98597981.716480, -97.3250
98598218.964400, -97.6606
98598456.212320, -97.9593
98598693.460240, -98.1898
98598930.708160, -98.0378
98599167.956080, -97.2627
98599405.204000, -97.3225
98599642.451920, -97.1101
98599879.699840, -97.0439
98600116.947760, -99.2801
98600354.195680, -98.6371
98600591.443600, -98.2002
98600828.691520, -98.3445
98601065.939440, -98.3746
98601303.187360, -98.4159
98601540.435280, -98.1833
98601777.683200, -98.6071
98602014.931120, -98.8509
98602252.179040, -98.9856
98602489.426961, -99.2415
98602726.674881, -99.0139
98602963.922801, -98.6703
98603201.170721, -98.4808
98603438.418641, -98.5295
98603675.666561, -98.4700
98603912.914481, -98.7329
98604150.162401, -99.3089
98604387.410321, -99.4134
98604624.658241, -99.3438
98604861.906161, -99.1697
98605099.154081, -99.4740
98605336.402001, -99.3450
98605573.649921, -98.9196
98605810.897841, -98.6802
98606048.145761, -98.6215
98606285.393681, -98.6541
98606522.641601, -98.7029
98606759.889521, -98.2916
98606997.137441, -97.8963
98607234.385361, -97.9616
98607471.633282, -98.1319
98607708.881202, -98.2895
98607946.129122, -99.0229
98608183.377042, -99.2971
98608420.624962, -98.7103
98608657.872882, -98.2014
98608895.120802, -98.0640
98609132.368722, -98.1443
98609369.616642, -98.2447
98609606.864562, -98.3626
98609844.112482, -98.7231
98610081.360402, -98.9230
98610318.608322, -98.9610
98610555.856242, -98.8997
98610793.104162, -98.6674
98611030.352082, -98.6958
98611267.600002, -99.2365
98611504.847922, -99.3359
98611742.095842, -98.7076
98611979.343762, -98.2425
98612216.591682, -97.8314
98612453.839603, -97.6364
98612691.087523, -97.9138
98612928.335443, -98.0542
98613165.583363, -98.3436
98613402.831283, -98.4874
98613640.079203, -98.5122
98613877.327123, -98.6247
98614114.575043, -99.0318
98614351.822963, -99.6779
98614589.070883, -99.6150
98614826.318803, -98.9717
98615063.566723, -98.4647
98615300.814643, -98.2212
98615538.062563, -98.0492
98615775.310483, -98.3193
98616012.558403, -98.0169
98616249.806323, -98.1932
98616487.054243, -98.7500
98616724.302163, -98.9169
98616961.550083, -98.8035
98617198.798003, -98.3500
98617436.045924, -98.3778
98617673.293844, -98.4949
98617910.541764, -99.1455
98618147.789684, -98.6174
98618385.037604, -97.9236
98618622.285524, -97.6164
98618859.533444, -97.4914
98619096.781364, -97.6145
98619334.029284, -97.9448
98619571.277204, -98.2556
98619808.525124, -98.5361
98620045.773044, -98.6770
98620283.020964, -98.6514
98620520.268884, -98.8752
98620757.516804, -99.0296
98620994.764724, -98.9673
98621232.012644, -98.6512
98621469.260564, -98.6200
98621706.508484, -98.8976
98621943.756404, -98.5630
98622181.004324, -98.3986
98622418.252245, -98.4285
98622655.500165, -98.1484
98622892.748085, -98.3905
98623129.996005, -98.9814
98623367.243925, -99.3780
98623604.491845, -99.1132
98623841.739765, -98.4400
98624078.987685, -98.7148
98624316.235605, -99.1411
98624553.483525, -98.9453
98624790.731445, -99.2944
98625027.979365, -100.1841
98625265.227285, -99.9845
98625502.475205, -99.2518
98625739.723125, -99.3801
98625976.971045, -99.7549
98626214.218965, -99.7277
98626451.466885, -99.5352
