952.382620, -35.3504
2857.144492, -34.5927
4761.906365, -35.6617
6666.668237, -39.1020
8571.430110, -45.8979
10476.191982, -54.5027
12380.953854, -56.4427
14285.715727, -57.7061
16190.477599, -57.9100
18095.239471, -58.5654
20000.001344, -59.0346
21904.763216, -59.4960
23809.525089, -59.5919
25714.286961, -61.0136
27619.048833, -60.7729
29523.810706, -60.4824
31428.572578, -60.3389
33333.334450, -60.8076
35238.096323, -61.0105
37142.858195, -60.2085
39047.620068, -60.4216
40952.381940, -60.3776
42857.143812, -59.7176
44761.905685, -58.6147
46666.667557, -58.0181
48571.429430, -58.4549
50476.191302, -58.2857
52380.953174, -57.1197
54285.715047, -56.0275
56190.476919, -53.9431
58095.238791, -50.9633
60000.000664, -46.9832
61904.762536, -45.1662
63809.524409, -44.6213
65714.286281, -46.4766
67619.048153, -50.0162
69523.810026, -54.3051
71428.571898, -59.8914
73333.333770, -62.2886
75238.095643, -64.9995
77142.857515, -65.2752
79047.619388, -65.7667
80952.381260, -65.5335
82857.143132, -64.9992
84761.905005, -64.4077
86666.666877, -64.1412
88571.428750, -63.6390
90476.190622, -62.7974
92380.952494, -61.2829
94285.714367, -59.5655
96190.476239, -56.0089
98095.238111, -52.7379
99999.999984, -49.2480
101904.761856, -47.6892
103809.523729, -48.2780
105714.285601, -50.7036
107619.047473, -53.6310
109523.809346, -56.3862
111428.571218, -58.0588
113333.333090, -57.8327
115238.094963, -52.3101
117142.856835, -49.1614
119047.618708, -48.7782
120952.380580, -50.6101
122857.142452, -56.0941
124761.904325, -64.4838
126666.666197, -66.1099
128571.428070, -65.8980
130476.189942, -66.3058
132380.951814, -66.4554
134285.713687, -65.5981
136190.475559, -63.8370
138095.237431, -62.9321
139999.999304, -62.6441
141904.761176, -63.0962
143809.523049, -63.7474
145714.284921, -65.2017
147619.046793, -65.1188
149523.808666, -65.0591
151428.570538, -64.8207
153333.332410, -64.9005
155238.094283, -64.5429
157142.856155, -63.7910
159047.618028, -63.5012
160952.379900, -63.4615
162857.141772, -63.9501
164761.903645, -62.7611
166666.665517, -63.2481
168571.427390, -64.3317
170476.189262, -63.7929
172380.951134, -64.6270
174285.713007, -66.6223
176190.474879, -65.5174
178095.236751, -64.1260
179999.998624, -63.5365
181904.760496, -63.6747
183809.522369, -63.1338
185714.284241, -63.4922
187619.046113, -64.7087
189523.807986, -64.3394
191428.569858, -64.6494
193333.331730, -63.7519
