952.382620, -52.9088
2857.144492, -53.1872
4761.906365, -55.5417
6666.668237, -59.1571
8571.430110, -63.5400
10476.191982, -66.0140
12380.953854, -67.7624
14285.715727, -67.9844
16190.477599, -67.6840
18095.239471, -67.9315
20000.001344, -67.9129
21904.763216, -67.7915
23809.525089, -67.9759
25714.286961, -67.9221
27619.048833, -67.6135
29523.810706, -68.0172
31428.572578, -68.5345
33333.334450, -68.1516
35238.096323, -68.2838
37142.858195, -66.4870
39047.620068, -65.2210
40952.381940, -64.3921
42857.143812, -64.6552
44761.905685, -64.5915
46666.667557, -65.6729
48571.429430, -67.4865
50476.191302, -68.3703
52380.953174, -68.9591
54285.715047, -67.9742
56190.476919, -65.4184
58095.238791, -63.3909
60000.000664, -61.7970
61904.762536, -60.6499
63809.524409, -60.5867
65714.286281, -60.3504
67619.048153, -62.7312
69523.810026, -65.6535
71428.571898, -67.6777
73333.333770, -69.8300
75238.095643, -71.9702
77142.857515, -71.8484
79047.619388, -70.8882
80952.381260, -70.7535
82857.143132, -70.3735
84761.905005, -70.0310
86666.666877, -69.1725
88571.428750, -68.5759
90476.190622, -69.5933
92380.952494, -69.5918
94285.714367, -69.4093
96190.476239, -67.3350
98095.238111, -65.3814
99999.999984, -62.4495
101904.761856, -62.5575
103809.523729, -63.7775
105714.285601, -65.1763
107619.047473, -66.3525
109523.809346, -67.1909
111428.571218, -68.7413
113333.333090, -67.9167
115238.094963, -64.3548
117142.856835, -61.6623
119047.618708, -61.4155
120952.380580, -63.0667
122857.142452, -66.8459
124761.904325, -70.2907
126666.666197, -71.9070
128571.428070, -72.1767
130476.189942, -71.6427
132380.951814, -71.9018
134285.713687, -72.1875
136190.475559, -71.6450
138095.237431, -71.7129
139999.999304, -73.2269
141904.761176, -72.3801
143809.523049, -71.6889
145714.284921, -72.2437
147619.046793, -72.2335
149523.808666, -73.5352
151428.570538, -74.1066
153333.332410, -73.1247
155238.094283, -72.7574
157142.856155, -72.5340
159047.618028, -71.8755
160952.379900, -72.2805
162857.141772, -72.6687
164761.903645, -72.4001
166666.665517, -72.2794
168571.427390, -72.2672
170476.189262, -72.7508
172380.951134, -72.7350
174285.713007, -72.5797
176190.474879, -72.5069
178095.236751, -71.9686
179999.998624, -72.1007
181904.760496, -72.8629
183809.522369, -73.1451
185714.284241, -73.5107
187619.046113, -73.5785
189523.807986, -73.3651
191428.569858, -73.6443
193333.331730, -73.2681
195238.093603, -73.8559
197142.855475, -74.3403
199047.617348, -73.2211
200952.379220, -72.1022
202857.141092, -72.9125
204761.902965, -73.0758
206666.664837, -73.6504
208571.426710, -73.2063
210476.188582, -72.9249
212380.950454, -72.8739
214285.712327, -72.7441
216190.474199, -73.5200
218095.236071, -72.7775
219999.997944, -72.1602
221904.759816, -72.4028
223809.521689, -72.6330
225714.283561, -72.1462
227619.045433, -72.2631
229523.807306, -71.2530
231428.569178, -67.8631
233333.331050, -64.5560
235238.092923, -63.1340
237142.854795, -62.8414
239047.616668, -63.4605
240952.378540, -65.2726
242857.140412, -68.2661
244761.902285, -69.9734
246666.664157, -71.3504
248571.426030, -71.9693
250476.187902, -72.7066
252380.949774, -71.7920
254285.711647, -71.7663
256190.473519, -71.9650
258095.235391, -72.5299
259999.997264, -72.3941
261904.759136, -72.7980
263809.521009, -72.6320
265714.282881, -72.5652
267619.044753, -71.8519
269523.806626, -72.2417
271428.568498, -72.2233
273333.330370, -72.1924
275238.092243, -72.5124
277142.854115, -72.1539
279047.615988, -72.1963
280952.377860, -71.7808
282857.139732, -71.8804
284761.901605, -72.5420
286666.663477, -72.3231
288571.425350, -72.7917
290476.187222, -72.1365
292380.949094, -71.0805
294285.710967, -71.2573
296190.472839, -71.1194
298095.234711, -70.9675
299999.996584, -71.2186
301904.758456, -71.4610
303809.520329, -71.8616
305714.282201, -71.3451
307619.044073, -71.2849
309523.805946, -71.2854
311428.567818, -71.4294
313333.329690, -71.5035
315238.091563, -72.5616
